date,pollutant,value_column
2023-07-15 18:00:00,PM2.5,95.37976541770199
2023-07-15 19:00:00,O3,19.264314110331206
2023-07-16 09:00:00,PM2.5,21.395807099236436
2023-07-16 22:00:00,PM2.5,20.11701549502016
2023-07-17 03:00:00,PM2.5,33.78531447057833
2023-07-17 05:00:00,PM2.5,27.176327235644294
2023-07-17 13:00:00,PM2.5,19.1882527210584
2023-07-18 09:00:00,NO2,13.59922098241586
2023-07-18 13:00:00,PM2.5,56.33360427534572
2023-07-19 04:00:00,PM2.5,55.79930546602547
2023-07-19 08:00:00,O3,40.77613119513926
2023-07-20 07:00:00,SO2,25.49234440328612
2023-07-20 19:00:00,NO2,22.56116151818068
2023-07-20 19:00:00,PM2.5,95.61954814192589
2023-07-21 00:00:00,NO2,20.72034359784844
2023-07-21 07:00:00,O3,11.954875191024502
2023-07-21 13:00:00,PM2.5,45.12378818975197
2023-07-21 14:00:00,O3,22.891817003079716
2023-07-22 00:00:00,NO2,11.062054392193918
2023-07-22 03:00:00,NO2,13.92285985651106
2023-07-22 09:00:00,SO2,6.539380113861378
2023-07-22 11:00:00,CO,1.3907262924014379
2023-07-22 12:00:00,PM10,39.84559858983145
2023-07-22 16:00:00,PM10,121.2875481460422
2023-07-23 12:00:00,SO2,26.906834602134836
2023-07-23 17:00:00,NO2,41.51809826277488
2023-07-24 00:00:00,SO2,5.859620364432067
2023-07-24 11:00:00,PM2.5,36.674129795211066
2023-07-25 04:00:00,NO2,8.632931468584012
2023-07-25 20:00:00,PM2.5,37.86625067122484
2023-07-26 02:00:00,CO,0.7233377925318848
2023-07-26 04:00:00,O3,39.39745565437228
2023-07-26 16:00:00,O3,15.832871615725026
2023-07-27 02:00:00,CO,1.3050577388828322
2023-07-27 11:00:00,NO2,28.696705301889647
2023-07-28 15:00:00,PM10,41.58072945865411
2023-07-29 03:00:00,PM2.5,12.940588266287069
2023-07-29 17:00:00,NO2,22.547364195149814
2023-07-29 18:00:00,PM10,81.36648666742299
2023-07-30 01:00:00,O3,52.88610862893891
2023-07-30 03:00:00,O3,29.117921162366045
2023-07-30 03:00:00,NO2,35.05385991082037
2023-07-30 20:00:00,PM10,52.84321198319761
2023-07-30 20:00:00,PM2.5,89.20014481022889
2023-07-30 22:00:00,NO2,44.37589827983286
2023-07-31 05:00:00,SO2,4.758185542991145
2023-07-31 05:00:00,CO,1.0256741270557803
2023-07-31 13:00:00,CO,1.1161036066497145
2023-08-02 11:00:00,NO2,5.0189996076881815
2023-08-02 12:00:00,PM2.5,91.09302980188136
2023-08-03 11:00:00,CO,1.9307150880016342
2023-08-03 17:00:00,O3,23.904650497517945
2023-08-03 23:00:00,NO2,15.263963276479545
2023-08-04 10:00:00,PM2.5,73.32427515318847
2023-08-04 11:00:00,PM10,26.910710768975047
2023-08-04 20:00:00,O3,65.44451348021965
2023-08-05 18:00:00,NO2,13.173920835267099
2023-08-06 06:00:00,PM10,52.27876770205007
2023-08-06 07:00:00,PM10,76.51960910534729
2023-08-06 08:00:00,NO2,9.785574967834386
2023-08-06 09:00:00,PM10,118.13925240687018
2023-08-06 13:00:00,PM10,100.373755403959
2023-08-06 16:00:00,O3,10.332640712660364
2023-08-06 22:00:00,O3,21.33358979456396
2023-08-07 04:00:00,PM10,99.54332751080064
2023-08-07 07:00:00,O3,39.481923867487325
2023-08-07 11:00:00,PM10,54.325689036880284
2023-08-07 11:00:00,PM10,32.656020921192855
2023-08-07 19:00:00,CO,1.4091333331038665
2023-08-07 23:00:00,O3,34.639312350982365
2023-08-08 02:00:00,SO2,29.14543008648284
2023-08-08 03:00:00,SO2,28.53791134468605
2023-08-08 13:00:00,PM2.5,85.77906691996243
2023-08-08 19:00:00,CO,0.46584091187267773
2023-08-09 13:00:00,PM2.5,98.22789155673311
2023-08-09 15:00:00,PM2.5,40.33240933282583
2023-08-09 17:00:00,PM10,75.26746379219102
2023-08-09 23:00:00,NO2,46.58679947012053
2023-08-11 13:00:00,PM2.5,15.66043369560197
2023-08-11 14:00:00,O3,61.931718091867914
2023-08-11 19:00:00,PM10,28.199558560821604
2023-08-11 21:00:00,PM2.5,38.249151580641225
2023-08-12 16:00:00,PM2.5,83.93842434031266
2023-08-12 19:00:00,PM10,92.48962053801863
2023-08-12 23:00:00,O3,32.879595977677596
2023-08-13 08:00:00,PM10,48.95041168622646
2023-08-13 10:00:00,PM10,89.33282738978495
2023-08-14 02:00:00,PM2.5,12.333760135719235
2023-08-14 19:00:00,PM2.5,22.19530088144934
2023-08-14 20:00:00,PM10,109.74251920869865
2023-08-15 19:00:00,PM2.5,22.46879690015658
2023-08-16 03:00:00,NO2,12.429373450782066
2023-08-16 07:00:00,CO,1.7284516302594901
2023-08-16 12:00:00,SO2,2.07121069110502
2023-08-16 15:00:00,NO2,6.129260052894196
2023-08-16 18:00:00,O3,29.554494712404313
2023-08-18 14:00:00,SO2,20.95058149156016
2023-08-18 23:00:00,O3,32.31674824666766
2023-08-19 15:00:00,PM10,140.15127663045502
2023-08-20 13:00:00,PM2.5,80.78979511154843
2023-08-20 13:00:00,O3,57.59705573524081
2023-08-21 06:00:00,PM2.5,16.243512511135165
2023-08-21 15:00:00,O3,51.3930943138024
2023-08-22 10:00:00,O3,56.537878308374204
2023-08-22 12:00:00,PM2.5,68.9094160116189
2023-08-23 04:00:00,PM10,117.52275053628185
2023-08-23 18:00:00,PM10,34.49692828883769
2023-08-24 23:00:00,PM2.5,94.27887914044284
2023-08-25 00:00:00,O3,33.010987681530246
2023-08-25 09:00:00,NO2,44.08567625168826
2023-08-25 14:00:00,SO2,24.010227930021898
2023-08-25 22:00:00,NO2,37.805764252720905
2023-08-25 22:00:00,SO2,25.793438342417772
2023-08-26 00:00:00,O3,21.325060858364324
2023-08-26 06:00:00,O3,25.0568678332297
2023-08-26 11:00:00,SO2,11.921258742943154
2023-08-26 18:00:00,O3,68.48285570267115
2023-08-27 04:00:00,NO2,48.597143985929854
2023-08-27 07:00:00,PM2.5,93.50376130310583
2023-08-27 09:00:00,SO2,28.393657365124888
2023-08-27 12:00:00,SO2,27.020300933373495
2023-08-27 20:00:00,PM10,122.20040902292756
2023-08-28 12:00:00,PM10,103.71006054397115
2023-08-28 13:00:00,PM10,72.43165953557659
2023-08-28 20:00:00,NO2,44.361782345839146
2023-08-29 05:00:00,NO2,28.554940141763584
2023-08-29 06:00:00,O3,65.65958677396227
2023-08-29 13:00:00,PM2.5,58.76637757481088
2023-08-30 05:00:00,O3,45.56627289530126
2023-08-30 22:00:00,PM2.5,97.04213418338814
2023-08-31 02:00:00,PM10,33.21652592849131
2023-08-31 17:00:00,O3,18.37465503369119
2023-08-31 22:00:00,PM10,100.65148198637127
2023-09-01 02:00:00,NO2,20.63831898009187
2023-09-01 08:00:00,O3,16.574272326752556
2023-09-01 20:00:00,O3,24.917024812945606
2023-09-02 00:00:00,PM10,60.18982314360535
2023-09-02 22:00:00,PM10,53.49896936946211
2023-09-03 06:00:00,O3,30.7500771449669
2023-09-03 09:00:00,SO2,5.218203212481906
2023-09-03 12:00:00,PM2.5,87.87629300987135
2023-09-03 13:00:00,NO2,18.758110089905944
2023-09-03 21:00:00,O3,42.05686297684365
2023-09-03 23:00:00,NO2,16.399516623446573
2023-09-04 19:00:00,O3,68.25751574697392
2023-09-05 00:00:00,O3,19.2346911829613
2023-09-05 11:00:00,PM2.5,20.415268260512377
2023-09-05 11:00:00,PM10,86.90878014333053
2023-09-05 13:00:00,O3,49.479758112914915
2023-09-06 11:00:00,SO2,17.931172308765767
2023-09-06 13:00:00,CO,0.9668805652988087
2023-09-06 16:00:00,PM10,55.35420224532026
2023-09-07 21:00:00,O3,40.873496128493855
2023-09-08 04:00:00,PM2.5,12.826040143007006
2023-09-08 07:00:00,PM2.5,48.763005825608886
2023-09-08 20:00:00,PM2.5,77.23836978205668
2023-09-09 00:00:00,PM10,26.822599000282153
2023-09-09 15:00:00,SO2,15.807252828753201
2023-09-09 17:00:00,O3,39.75171142967532
2023-09-10 03:00:00,PM10,30.87479336693975
2023-09-10 06:00:00,O3,32.65763076084896
2023-09-11 15:00:00,SO2,14.283748812826897
2023-09-13 04:00:00,O3,35.62947851107774
2023-09-13 18:00:00,CO,0.9593253599329061
2023-09-14 16:00:00,PM2.5,62.482484023311024
2023-09-16 15:00:00,PM2.5,78.41798001698336
2023-09-16 23:00:00,SO2,18.94115478626483
2023-09-17 11:00:00,NO2,37.53436378989156
2023-09-17 17:00:00,PM10,36.41025694764528
2023-09-17 19:00:00,CO,1.5362779244370748
2023-09-18 14:00:00,PM10,148.7906395215584
2023-09-18 22:00:00,PM2.5,13.488491136681752
2023-09-19 23:00:00,O3,61.544201644905144
2023-09-20 11:00:00,PM10,119.58400443092832
2023-09-21 03:00:00,PM2.5,92.23040461312019
2023-09-21 17:00:00,PM10,60.276226040644595
2023-09-21 20:00:00,PM2.5,65.3616938062905
2023-09-22 06:00:00,PM2.5,67.30911407840651
2023-09-23 13:00:00,PM2.5,19.538181195808992
2023-09-23 16:00:00,PM2.5,44.867713392387415
2023-09-23 20:00:00,PM10,119.51210600041095
2023-09-25 00:00:00,NO2,16.94117241817256
2023-09-26 12:00:00,PM10,146.86576317153185
2023-09-26 12:00:00,NO2,38.205877942196196
2023-09-27 03:00:00,O3,62.597620148660305
2023-09-27 06:00:00,PM2.5,68.0540008203462
2023-09-27 15:00:00,PM2.5,28.582768038632445
2023-09-28 05:00:00,O3,39.47024355154153
2023-09-28 09:00:00,SO2,27.607152902503643
2023-09-28 10:00:00,NO2,7.157423366761661
2023-09-29 01:00:00,CO,1.7029757190968788
2023-09-29 09:00:00,O3,40.80462692966985
2023-09-29 13:00:00,NO2,23.129049767766205
2023-09-29 17:00:00,NO2,31.790145753772578
2023-09-29 19:00:00,PM2.5,78.57208659961061
2023-09-29 22:00:00,O3,40.150319727157786
2023-09-30 00:00:00,NO2,21.003074636014
2023-09-30 11:00:00,PM2.5,27.313473912072336
2023-09-30 11:00:00,SO2,4.604348668241798
2023-09-30 12:00:00,PM2.5,90.90354565079096
2023-09-30 14:00:00,SO2,25.3903128966778
2023-10-01 03:00:00,PM10,108.66931018057697
2023-10-01 06:00:00,CO,0.41609529831289926
2023-10-01 09:00:00,CO,0.9635950479468293
2023-10-01 16:00:00,SO2,23.587689508635002
2023-10-01 16:00:00,O3,39.814195034196466
2023-10-01 16:00:00,SO2,18.537904650366603
2023-10-02 01:00:00,PM2.5,27.08132982319002
2023-10-02 08:00:00,O3,28.276870530331845
2023-10-02 10:00:00,PM2.5,73.99891727619882
2023-10-03 04:00:00,PM2.5,15.92516683187628
2023-10-03 12:00:00,PM2.5,30.261398267646552
2023-10-03 15:00:00,CO,0.843088657148036
2023-10-04 22:00:00,NO2,7.569278733714543
2023-10-05 23:00:00,O3,30.90277004374856
2023-10-06 19:00:00,SO2,3.958739347752405
2023-10-08 11:00:00,O3,11.475540767388026
2023-10-08 15:00:00,PM10,149.4467213274518
2023-10-08 16:00:00,NO2,43.024131865392405
2023-10-09 03:00:00,SO2,8.870349886590068
2023-10-09 06:00:00,CO,0.9223758142760431
2023-10-09 07:00:00,CO,0.8792192039352699
2023-10-09 07:00:00,O3,49.8293931701685
2023-10-09 20:00:00,PM2.5,16.88498115011275
2023-10-10 00:00:00,PM2.5,13.12447820933778
2023-10-10 00:00:00,PM10,107.5913197294838
2023-10-10 12:00:00,SO2,18.4550563136535
2023-10-10 17:00:00,CO,0.1963739176582221
2023-10-11 00:00:00,NO2,21.093342532948746
2023-10-11 09:00:00,O3,50.41118325209207
2023-10-11 11:00:00,PM10,41.171567016698376
2023-10-11 12:00:00,PM2.5,98.64523686267995
2023-10-11 14:00:00,PM2.5,24.959444519771402
2023-10-12 06:00:00,CO,0.774282036549617
2023-10-12 09:00:00,PM2.5,68.72752669405466
2023-10-12 14:00:00,PM2.5,88.11059914685904
2023-10-12 18:00:00,NO2,40.689008136169214
2023-10-13 12:00:00,PM10,92.00351053334953
2023-10-13 22:00:00,SO2,20.851179210525597
2023-10-14 01:00:00,O3,45.32405680524808
2023-10-15 04:00:00,PM10,124.63950442517829
2023-10-15 10:00:00,O3,24.79263109033047
2023-10-15 16:00:00,PM10,121.87641596784066
2023-10-15 17:00:00,NO2,16.432733151383943
2023-10-15 19:00:00,CO,1.22771315737264
2023-10-16 14:00:00,O3,63.685693431681614
2023-10-17 03:00:00,PM10,37.74933035471489
2023-10-17 17:00:00,PM10,70.2158629629478
2023-10-18 01:00:00,PM2.5,32.210944444011446
2023-10-18 08:00:00,O3,63.48105808081221
2023-10-19 03:00:00,CO,0.9216747045039387
2023-10-19 05:00:00,PM10,121.88728545612611
2023-10-19 08:00:00,O3,59.85621659460999
2023-10-19 22:00:00,O3,18.572839438050977
2023-10-19 22:00:00,O3,31.33726278574976
2023-10-20 01:00:00,NO2,19.93349012400813
2023-10-20 02:00:00,PM2.5,64.00976261258504
2023-10-20 05:00:00,NO2,29.424048669343463
2023-10-20 15:00:00,PM10,76.1158249668187
2023-10-21 04:00:00,CO,1.9942247448238466
2023-10-21 05:00:00,CO,1.1972889496018013
2023-10-21 05:00:00,PM10,149.07973050210038
2023-10-21 18:00:00,PM10,107.8727036819933
2023-10-22 01:00:00,NO2,40.01700412310281
2023-10-22 10:00:00,SO2,2.114127484199226
2023-10-22 16:00:00,PM2.5,44.67942427274905
2023-10-23 00:00:00,PM10,86.8180023205964
2023-10-23 05:00:00,CO,1.959472928769137
2023-10-24 10:00:00,PM10,117.48970644704289
2023-10-25 08:00:00,PM2.5,89.03170091982285
2023-10-25 10:00:00,O3,19.695701808873878
2023-10-25 13:00:00,NO2,19.53451221453929
2023-10-26 01:00:00,PM10,34.6177460162922
2023-10-26 10:00:00,PM2.5,85.40371693814186
2023-10-26 12:00:00,SO2,15.947889250964225
2023-10-26 14:00:00,NO2,23.219658935685853
2023-10-26 23:00:00,PM2.5,63.984593097028885
2023-10-27 02:00:00,PM10,129.60642481325831
2023-10-27 04:00:00,PM10,87.9939626389278
2023-10-27 18:00:00,NO2,20.739083185464867
2023-10-28 14:00:00,O3,36.81806202734956
2023-10-29 00:00:00,PM2.5,53.476298003077595
2023-10-29 03:00:00,PM10,126.61152371274473
2023-10-29 06:00:00,PM2.5,34.93761243669226
2023-10-29 06:00:00,O3,44.63836585257032
2023-10-31 18:00:00,PM2.5,36.657380792895424
2023-10-31 21:00:00,SO2,15.318116138094148
2023-10-31 22:00:00,CO,1.6016701239809654
2023-11-01 04:00:00,PM10,129.76230031646406
2023-11-01 07:00:00,PM10,101.54783951743198
2023-11-01 11:00:00,O3,23.612075561801323
2023-11-01 14:00:00,PM2.5,93.0825835355264
2023-11-01 20:00:00,O3,55.97313883495829
2023-11-02 23:00:00,SO2,22.087690602697897
2023-11-03 03:00:00,O3,13.200416052627396
2023-11-03 06:00:00,O3,27.471059974817955
2023-11-03 21:00:00,O3,45.60731253518976
2023-11-04 01:00:00,PM10,118.55663818074451
2023-11-04 02:00:00,PM10,31.065955243914836
2023-11-04 02:00:00,PM10,111.98260998847304
2023-11-04 10:00:00,NO2,38.43025617480162
2023-11-04 11:00:00,PM2.5,84.45070301135041
2023-11-05 05:00:00,PM2.5,81.90150527564387
2023-11-05 23:00:00,PM2.5,14.411314415022119
2023-11-06 02:00:00,O3,25.682099314144295
2023-11-06 05:00:00,PM2.5,99.94261766411819
2023-11-06 16:00:00,O3,46.1300519115479
2023-11-07 03:00:00,PM2.5,25.48038511759468
2023-11-07 03:00:00,PM10,121.55949385086444
2023-11-07 09:00:00,PM10,93.1824695005819
2023-11-07 10:00:00,PM2.5,54.81480763807974
2023-11-08 11:00:00,CO,1.0617309260160261
2023-11-08 22:00:00,PM2.5,47.61334006452859
2023-11-09 08:00:00,PM10,123.52054327511172
2023-11-09 13:00:00,PM2.5,94.85355662108059
2023-11-10 00:00:00,PM10,114.39357646615697
2023-11-10 03:00:00,PM2.5,18.816339675366596
2023-11-10 08:00:00,PM10,142.41058888262995
2023-11-10 12:00:00,SO2,15.19621848705317
2023-11-10 21:00:00,PM2.5,48.6975797564794
2023-11-11 08:00:00,PM2.5,30.066213547241002
2023-11-11 13:00:00,SO2,6.102927038082587
2023-11-12 04:00:00,NO2,45.106876687542254
2023-11-12 04:00:00,PM10,55.39426705159159
2023-11-12 15:00:00,PM10,51.46465650895823
2023-11-12 22:00:00,SO2,24.125444491728107
2023-11-13 09:00:00,PM10,69.81758806159559
2023-11-13 12:00:00,NO2,19.538004665985362
2023-11-14 00:00:00,PM2.5,80.60094074980532
2023-11-14 03:00:00,PM10,144.17866664828824
2023-11-14 06:00:00,SO2,25.756086577467446
2023-11-14 12:00:00,SO2,18.6972070119076
2023-11-14 15:00:00,NO2,9.419227932400926
2023-11-15 17:00:00,O3,46.04044847219385
2023-11-15 20:00:00,O3,24.49082967317941
2023-11-16 18:00:00,CO,1.2132072215304053
2023-11-16 19:00:00,PM10,93.33483424520564
2023-11-17 05:00:00,PM10,49.83248076845467
2023-11-18 06:00:00,NO2,27.211486499155487
2023-11-18 14:00:00,O3,35.49628719151317
2023-11-19 01:00:00,PM10,33.25570623907326
2023-11-19 07:00:00,PM10,85.76779559780213
2023-11-20 01:00:00,PM10,34.1659410148264
2023-11-20 04:00:00,PM10,121.37494965170292
2023-11-20 06:00:00,SO2,2.711888305437199
2023-11-20 11:00:00,NO2,34.199880646425086
2023-11-20 17:00:00,PM10,34.05645559757306
2023-11-21 10:00:00,CO,1.0650605410157836
2023-11-21 11:00:00,PM2.5,62.792468887850866
2023-11-22 00:00:00,CO,1.9681512305349929
2023-11-22 06:00:00,PM2.5,57.76157049663635
2023-11-22 07:00:00,PM10,73.39973901772056
2023-11-22 08:00:00,SO2,21.64053814861466
2023-11-22 17:00:00,O3,69.56278656385894
2023-11-22 17:00:00,PM10,75.63600785920119
2023-11-23 08:00:00,O3,53.73570892033561
2023-11-23 14:00:00,O3,26.62530058840279
2023-11-23 19:00:00,PM2.5,23.119037005589217
2023-11-23 21:00:00,PM2.5,13.855891606625317
2023-11-24 07:00:00,PM10,93.7962239658835
2023-11-25 03:00:00,SO2,21.501404457087382
2023-11-25 05:00:00,SO2,6.518657861281685
2023-11-25 10:00:00,O3,58.20872752430266
2023-11-25 15:00:00,PM10,132.68834487576646
2023-11-26 01:00:00,CO,1.1551461070839961
2023-11-26 13:00:00,O3,24.099744233061266
2023-11-26 20:00:00,PM10,107.29354805616548
2023-11-27 02:00:00,NO2,46.048225332365064
2023-11-27 19:00:00,PM10,76.4312220081546
2023-11-28 05:00:00,CO,0.4565490908756328
2023-11-28 10:00:00,O3,61.6781708688434
2023-11-28 15:00:00,NO2,33.48091424144535
2023-11-28 23:00:00,NO2,6.736545872608177
2023-11-29 13:00:00,PM2.5,49.80531652362083
2023-11-30 02:00:00,PM10,39.68354488062169
2023-11-30 03:00:00,PM2.5,49.293060933056495
2023-11-30 10:00:00,PM10,84.19353570615559
2023-11-30 23:00:00,O3,60.99128193341351
2023-12-01 06:00:00,PM2.5,74.96576601836065
2023-12-01 11:00:00,SO2,2.877520668738961
2023-12-02 08:00:00,PM2.5,91.57243266457824
2023-12-02 22:00:00,PM10,122.2166326776605
2023-12-03 02:00:00,SO2,23.677085818083984
2023-12-03 07:00:00,O3,63.31966114749302
2023-12-04 05:00:00,O3,41.63247609006415
2023-12-04 09:00:00,NO2,31.039538566169107
2023-12-04 14:00:00,PM2.5,80.22249430861142
2023-12-04 15:00:00,PM10,121.36680852603435
2023-12-04 16:00:00,PM10,104.63288101955872
2023-12-05 03:00:00,NO2,31.026103974768617
2023-12-05 06:00:00,O3,24.058135670518922
2023-12-05 10:00:00,O3,48.91764930602966
2023-12-05 12:00:00,NO2,8.826446542979934
2023-12-05 21:00:00,PM10,126.20041027308277
2023-12-06 02:00:00,PM2.5,94.64091657260097
2023-12-07 09:00:00,PM2.5,61.27789055123553
2023-12-07 23:00:00,PM2.5,15.932299286310018
2023-12-08 15:00:00,PM10,113.56880544488406
2023-12-08 23:00:00,NO2,32.58504905624399
2023-12-09 09:00:00,NO2,26.7453303454064
2023-12-09 17:00:00,CO,0.5135550249760445
2023-12-11 04:00:00,PM2.5,37.44860858898664
2023-12-11 09:00:00,NO2,46.942804891572926
2023-12-11 19:00:00,PM2.5,97.54848927518016
2023-12-13 14:00:00,SO2,22.438679258384262
2023-12-13 22:00:00,NO2,43.84626898069855
2023-12-14 00:00:00,PM2.5,38.29081384240932
2023-12-14 10:00:00,PM2.5,58.82614259368354
2023-12-14 14:00:00,SO2,2.1457923834685815
2023-12-14 21:00:00,PM2.5,96.64338540548415
2023-12-15 05:00:00,PM2.5,39.38266896965632
2023-12-15 08:00:00,NO2,35.54101069705495
2023-12-15 17:00:00,PM2.5,41.19872532542172
2023-12-16 03:00:00,PM2.5,57.49173231566325
2023-12-16 19:00:00,SO2,4.688163162239164
2023-12-17 06:00:00,PM2.5,35.415404105733586
2023-12-18 00:00:00,O3,18.548761119096472
2023-12-18 02:00:00,O3,61.30911310946568
2023-12-18 18:00:00,PM10,74.56494213815498
2023-12-19 04:00:00,PM2.5,80.63815356107249
2023-12-19 19:00:00,O3,53.354630625702306
2023-12-20 21:00:00,O3,29.239886732392034
2023-12-22 10:00:00,PM10,85.16004638924711
2023-12-22 16:00:00,O3,50.94007967737144
2023-12-23 02:00:00,NO2,17.698514430129688
2023-12-23 11:00:00,PM2.5,62.617654518140256
2023-12-23 15:00:00,PM10,110.42969067599812
2023-12-23 19:00:00,PM10,92.60370163535988
2023-12-23 20:00:00,PM10,76.80085928708735
2023-12-24 03:00:00,PM10,26.27378275232069
2023-12-24 20:00:00,SO2,8.70109250042276
2023-12-26 07:00:00,NO2,33.85655157485705
2023-12-26 08:00:00,PM10,102.58163161854854
2023-12-26 14:00:00,NO2,36.484632040149094
2023-12-26 20:00:00,PM2.5,38.143819242015915
2023-12-27 08:00:00,PM2.5,32.65328167646383
2023-12-28 12:00:00,NO2,31.111624282688712
2023-12-28 15:00:00,NO2,40.47666539800316
2023-12-29 09:00:00,O3,41.55314820817859
2023-12-29 12:00:00,NO2,30.846996804681453
2023-12-29 16:00:00,PM2.5,37.49341003739413
2023-12-29 17:00:00,CO,1.1903534712553172
2023-12-30 01:00:00,PM2.5,68.0178374642435
2023-12-30 03:00:00,PM10,125.13489670145913
2023-12-30 07:00:00,O3,12.426556419998269
2023-12-30 11:00:00,NO2,33.69489426924905
2023-12-30 19:00:00,PM2.5,90.31136903847299
